0.03109833832718887611232898966594919424729622295999804297479623566203052396060045650280473847560367436,0.0621766166553472623210331073606134308676824692010266331011656376197576116005161496153965234256251945
0.09317470156008614085445037763960034788567138392213861468288915564618025166742951071796721982987846889,0.0619360674206832433840875097808306885728770566912449049427597061169548212868868663541874012601839335
0.1548905899981459020716286209411095012018502200549376323967303263535578248323610939527290673193556209,0.06145589959031666375640678608391537509726757576400751430922405035905910995221696727482003644375622049
0.2160072368760417568472845326171013337057559725101332727036211263619901938350004687445286661319291794,0.06073797084177021603175001538481100160979927323540353572319677456175957651712505343121817502963742631
0.2762881937795319903276452785211301857148015871319961506135055794383769236196981027633040616238063303,0.0597850587042654575095764053125852307966660420726690045852419788036192214142032773895684201637879463
0.3355002454194373568369882572910716978412185930367957619004305397109861948253310226160694958026607227,0.05860084981322244583512243663084846620976751344402547331325034247535448005060100235349174028233877357
0.3934143118975651273942292538238172702461394686726560030790366208564977281243987699606861202733329911,0.05718992564772838372302931506599316301157537225709175493685378135280492566685638319148530513275198383
0.4498063349740387891471314677783758173150645134651736659414806698859708536989042214873355910644272277,0.05555774480621251762356742561226949759513529998390267581717277851031855071459573188206393689986583839
0.5044581449074642016514591318491411926353786782706792381827392109682263786939325987870001371832960065,0.05371062188899624652345879725566455276802321352992215304589999918159651617567567953998114638905597167
0.5571583045146500543155229096258016078158983822377502613164614867604894521887321767073612986839087455,0.05165570306958113848990529584009527964982544939543964509953318645119217730856286549995591929107099821
0.6077029271849502391803817963918328936042050206759943557121311889396856476834209221465869800317154224,0.04940093844946631492124358075143272869228705096661312479212356024806984570588939348557425761110124428
0.6558964656854393607816248640036798190414105283823318265309345913921084785807517624649539530178704352,0.04695505130394843296563301363498768251406430618605272996580427934336506071982918321772533927803330418
0.7015524687068222510895462578836557281497192284846956427409243790332922458345952969681577718413250787,0.04432750433880327549202228683039419746076129835545316566323190682762272947147728285082147545318257336
0.7444943022260685382605362526821942428701879313295845785247791479329297913088695200494981098607466747,0.04152846309014769742241197896406701780897797548584099007703697795218528100665053370338946397850006535
0.7845558329003992639053051963409912008473162725564443527388591218931310203939999876847130857580782518,0.03856875661258767524477015023638593486477170500051892651080740015226675324994747902017131814788740767
0.8215820708593359483562541108739395377607413833434857485233744606154686656061347179924886450651287164,0.03545983561514615416073461100097579709696000049698447091287045085997116653047997056306406680496402381
0.8554297694299460846113626439347574676548330394869059634383299203413186300718576442191105257369901333,0.03221372822357801664816582732300395344858905883342521715832960541591130024517646346006218852580318439
0.8859679795236130486375409824667536341942903107558083624465571396548873258374075451665011758623680196,0.02884299358053519802990637311323243251784686559353745783571262305626532966428433904662772005476739916
0.9130785566557918930897356427716570947841881916977823896227265532008524340106515562802471052150034142,0.02536067357001239044019487838544272346016125997571213733939633295203775774672752787460424856411128122
0.9366566189448779337808749472724966021537315980952029223750542738093561312349230344186141970738167341,0.02178024317012479298159206906269034122731346235793429604402713944767083022199497869252840506291903661
0.9566109552428079429977456441566220940514341246260465428559790829730553062968089391204525732104352388,0.01811556071348939035125994342235461984466731704973403542645291587336228972336591075140020218097306311
0.9728643851066920737133441046062520536691734070499542017450962752256767189858167889175439147194338156,0.01438082276148557441937890892732434993703178617058789277210162215425173656331688759290402912887508201
0.9853540840480058823090096256324894040155926309454058087178092210085350814702507706567935357988693085,0.01059054838365096926356968149924102233940181908645912945633471714564916062902685735311311802870618689
0.9940319694320907125851082004206947281574779710683235903365247891159333102441986200847502032997488183,0.0067597991957454015027788781779850318018738324064668105528787058554029967944856787527566093874153215
0.9988664044200710501854594449742185059962435129040785251770386176575391083082719606000817676304540909,0.00290862255315514095840072434285548080667299645994632061859352728355077104010753710308895347468653968
